user_id,final_group,perk
619432,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
619520,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
619615,business_booker,"Lounge access, priority boarding & check in"
619918,business_booker,"Lounge access, priority boarding & check in"
619938,window_shopper,"15% book now voucher, info mails about chosen destinations"
619971,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
619983,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
619988,window_shopper,"15% book now voucher, info mails about chosen destinations"
620033,window_shopper,"15% book now voucher, info mails about chosen destinations"
620274,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
620300,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
620382,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
620394,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
620453,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
620690,business_booker,"Lounge access, priority boarding & check in"
620719,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
620884,business_booker,"Lounge access, priority boarding & check in"
620972,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
620991,business_booker,"Lounge access, priority boarding & check in"
621072,business_booker,"Lounge access, priority boarding & check in"
621081,business_booker,"Lounge access, priority boarding & check in"
621085,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
621113,window_shopper,"15% book now voucher, info mails about chosen destinations"
621150,window_shopper,"15% book now voucher, info mails about chosen destinations"
621291,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
621552,window_shopper,"15% book now voucher, info mails about chosen destinations"
621607,business_booker,"Lounge access, priority boarding & check in"
621665,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
621811,business_booker,"Lounge access, priority boarding & check in"
621849,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
621922,business_booker,"Lounge access, priority boarding & check in"
622149,business_booker,"Lounge access, priority boarding & check in"
622248,business_booker,"Lounge access, priority boarding & check in"
622293,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
622343,business_booker,"Lounge access, priority boarding & check in"
622418,business_booker,"Lounge access, priority boarding & check in"
622464,business_booker,"Lounge access, priority boarding & check in"
622708,business_booker,"Lounge access, priority boarding & check in"
622813,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
623043,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
623077,business_booker,"Lounge access, priority boarding & check in"
623087,business_booker,"Lounge access, priority boarding & check in"
623142,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
623417,window_shopper,"15% book now voucher, info mails about chosen destinations"
623691,business_booker,"Lounge access, priority boarding & check in"
623750,business_booker,"Lounge access, priority boarding & check in"
623815,business_booker,"Lounge access, priority boarding & check in"
623850,business_booker,"Lounge access, priority boarding & check in"
623935,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
623941,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
623949,business_booker,"Lounge access, priority boarding & check in"
623972,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
624198,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
624215,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
624258,business_booker,"Lounge access, priority boarding & check in"
624497,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
624593,business_booker,"Lounge access, priority boarding & check in"
624636,business_booker,"Lounge access, priority boarding & check in"
624762,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
624913,business_booker,"Lounge access, priority boarding & check in"
625030,business_booker,"Lounge access, priority boarding & check in"
625089,business_booker,"Lounge access, priority boarding & check in"
625398,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
625400,business_booker,"Lounge access, priority boarding & check in"
625555,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
625597,groups,"Free bags, 10% discount on bookings for 5+ seats"
625700,window_shopper,"15% book now voucher, info mails about chosen destinations"
625703,business_booker,"Lounge access, priority boarding & check in"
625984,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
626037,window_shopper,"15% book now voucher, info mails about chosen destinations"
626067,window_shopper,"15% book now voucher, info mails about chosen destinations"
626114,window_shopper,"15% book now voucher, info mails about chosen destinations"
626249,window_shopper,"15% book now voucher, info mails about chosen destinations"
626318,business_booker,"Lounge access, priority boarding & check in"
626329,business_booker,"Lounge access, priority boarding & check in"
626519,business_booker,"Lounge access, priority boarding & check in"
626520,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
626558,window_shopper,"15% book now voucher, info mails about chosen destinations"
626587,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
626645,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
626986,business_booker,"Lounge access, priority boarding & check in"
627041,business_booker,"Lounge access, priority boarding & check in"
627158,business_booker,"Lounge access, priority boarding & check in"
627176,business_booker,"Lounge access, priority boarding & check in"
627436,business_booker,"Lounge access, priority boarding & check in"
627451,business_booker,"Lounge access, priority boarding & check in"
627475,window_shopper,"15% book now voucher, info mails about chosen destinations"
627518,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
627617,business_booker,"Lounge access, priority boarding & check in"
627729,window_shopper,"15% book now voucher, info mails about chosen destinations"
627889,business_booker,"Lounge access, priority boarding & check in"
627893,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
627972,business_booker,"Lounge access, priority boarding & check in"
628023,business_booker,"Lounge access, priority boarding & check in"
628033,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
628570,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
628653,business_booker,"Lounge access, priority boarding & check in"
628671,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
628694,business_booker,"Lounge access, priority boarding & check in"
628752,business_booker,"Lounge access, priority boarding & check in"
628762,young_budget_travellers,"Seasonal discounts during school-breaks, free bags"
629345,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
629647,business_booker,"Lounge access, priority boarding & check in"
629701,business_booker,"Lounge access, priority boarding & check in"
629725,business_booker,"Lounge access, priority boarding & check in"
629747,window_shopper,"15% book now voucher, info mails about chosen destinations"
629803,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
629812,window_shopper,"15% book now voucher, info mails about chosen destinations"
629877,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
629952,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
630039,business_booker,"Lounge access, priority boarding & check in"
630097,business_booker,"Lounge access, priority boarding & check in"
630176,business_booker,"Lounge access, priority boarding & check in"
630178,business_booker,"Lounge access, priority boarding & check in"
